CH3C3N,H,,H4C4N,,,,,3.000E-26,-2.930E+00,1.760E+02,0.100E+02,0.000E+00,0.110E-11,0.000E+00,0.500E+03,0.100E+02,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,By comparison with H + HC3N
H4C4N,CH3,,C4H7CN,,,,,1.100E-22,-1.500E+00,0.000E+00,1.000E+01,0.000E+00,7.000E-11,-0.540E+00,-1.170E+02,1.600E+00,2.100E+01,3.400E-11,-1.500E+00,0.000E+00,3.000E+01,0.000E+00,,By comparison with CH3 + C3H5
C3H5CN,H,,C3H6CN,,,,,1.400E-25,-2.480E+00,1.910E+02,1.000E+02,0.000E+00,7.020E-12,1.160E+00,4.400E+02,4.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.000E+00,0.000E+00,,Similar to H + C3H6
HC5N,H,,H2C5N,,,,,3.000E-25,-2.930E+00,1.760E+02,3.000E+01,0.000E+00,1.600E-12,5.550E+00,-1.530E+02,4.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.000E+00,0.000E+00,,Similar to H + C4H2
C4H3CN,H,,C4H4CN,,,,,1.400E-25,-2.480E+00,1.910E+02,1.000E+02,0.000E+00,7.020E-12,1.160E+00,4.400E+02,4.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.000E+00,0.000E+00,,Similar to H + C3H6
C4H4CN,CH3,,C3H7C3N,,,,,1.000E-20,-3.500E+00,0.000E+00,0.300E+02,0.000E+00,6.000E-11,0.000E+00,0.000E+00,2.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.000E+00,0.000E+00,,k0 from our semi empirical model Hébrard et al. [2013] / k_inf from capture rate theory
C2H5C3N,H,,SOOTN,,,,,6.000E-26,-2.930E+00,1.760E+02,0.100E+03,0.000E+00,0.110E-11,0.000E+00,0.500E+03,0.100E+02,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"k0 = 100*k0(H+HC3N), k_inf = 0.2*k_inf(H+HC3N)"
C3H7C3N,H,,SOOTN,,,,,1.800E-25,-2.930E+00,1.760E+02,0.100E+03,0.000E+00,0.110E-11,0.000E+00,0.500E+03,0.100E+02,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"k0 = 300*k0(H+HC3N), k_inf = 0.6*k_inf(H+HC3N)"
N2,C,,CN2,,,,,3.100E-33,-1.500E+00,0.000E+00,1.800E+00,0.100E+02,1.000E-11,0.000E+00,0.000E+00,0.100E+02,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,Husain and Kirsch 1971
N2,CH,,HCNN,,,,,1.900E-31,-2.200E+00,0.000E+00,1.400E+00,0.000E+00,1.800E-12,-1.500E+00,0.000E+00,0.300E+01,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"Brownsword et al. [1996], Le Picard and Canosa 1998"
C2N2,H,,HC2N2,,,,,2.000E-31,-1.070E+00,8.380E+01,0.100E+02,0.000E+00,1.170E-14,8.410E+00,-3.590E+02,0.300E+01,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"k0 = 0.1*k0(H+C2H2), k_inf = 0.1*k_inf(H+C2H2) considering the entrance TS value calculated at the M06-2X/cc-pVTZ level"
C4N2,H,,HC4N2,,,,,4.300E-28,-1.510E+00,7.290E+01,1.000E+02,0.000E+00,2.200E-14,8.410e+00,-3.590E+02,1.000E+01,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"k0 = 10*k0(H+C2H4), k_inf = 0.2*k_inf(H+C2H2) considering the entrance TS value calculated at the M06-2X/cc-pVTZ level and the size of the system"
OH,CH3,,CH3OH,,,,,2.000E-26,-6.000E+00,1.000E+03,2.000E+00,1.000E+02,1.200E-10,-0.490E+00,0.000E+00,1.200E+00,1.000E+02,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"De Avillez Pereira et al. 1997, Jasper et al. 2007b, Sangwan et al. 2012"
OH,C2H2,,C2H2OH,,,,,5.500E-30,0.000E+00,0.000E+00,1.6000E+00,1.000E+02,8.300E-13,2.000E+00,0.000E+00,1.200E+00,5.000E+01,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,Sander et al. 2011
